"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"9166","DRJ24","OUT027",1065.11726817213
"9167","FDY16","OUT035",1065.11726817213
"9168","FDQ27","OUT045",1065.11726817213
"9169","FDZ33","OUT045",1065.11726817213
"9170","FDF29","OUT045",1065.11726817213
"9171","FDA08","OUT049",1065.11726817213
"9172","FDG31","OUT046",1065.11726817213
"9173","FDE34","OUT019",1065.11726817213
"9174","NCR30","OUT027",1065.11726817213
"9175","FDV33","OUT035",1065.11726817213
"9176","DRZ24","OUT018",1065.11726817213
"9177","NCL54","OUT035",1065.11726817213
"9178","FDR12","OUT049",1065.11726817213
"9179","NCC54","OUT046",1065.11726817213
"9180","DRN59","OUT013",1065.11726817213
"9181","FDX50","OUT019",1065.11726817213
"9182","FDV31","OUT027",1065.11726817213
"9183","NCA29","OUT027",1065.11726817213
"9184","FDW60","OUT049",1666.82872917038
"9185","FDX08","OUT017",1666.82872917038
"9186","DRD49","OUT013",1666.82872917038
"9187","FDD33","OUT046",1666.82872917038
"9188","FDW35","OUT013",1666.82872917038
"9189","FDJ36","OUT017",1666.82872917038
"9190","FDV51","OUT035",3064.09172
"9191","FDW36","OUT046",1666.82872917038
"9192","FDH35","OUT046",263.26925361552
"9193","NCS30","OUT027",1666.82872917038
"9194","FDN49","OUT017",3064.09172
"9195","FDL08","OUT018",1666.82872917038
"9196","FDI09","OUT013",263.26925361552
"9197","FDP19","OUT018",1666.82872917038
"9198","FDU21","OUT010",1666.82872917038
"9199","NCP41","OUT045",1666.82872917038
"9200","FDY10","OUT013",1666.82872917038
"9201","FDP12","OUT018",1666.82872917038
"9202","NCN26","OUT049",2388.12603163539
"9203","FDK44","OUT013",2388.12603163539
"9204","FDC28","OUT049",2388.12603163539
"9205","FDJ41","OUT027",2388.12603163539
"9206","NCT29","OUT035",2388.12603163539
"9207","NCH42","OUT019",3064.09172
"9208","FDU60","OUT018",2388.12603163539
"9209","FDS02","OUT045",2388.12603163539
"9210","FDC51","OUT046",1666.82872917038
"9211","FDU03","OUT013",1666.82872917038
"9212","FDX39","OUT045",1666.82872917038
"9213","NCY05","OUT010",1666.82872917038
"9214","NCL06","OUT027",1666.82872917038
"9215","FDD32","OUT035",1666.82872917038
"9216","NCN41","OUT045",3064.09172
"9217","NCX53","OUT049",1666.82872917038
"9218","FDU57","OUT019",263.26925361552
"9219","FDQ23","OUT046",3064.09172
"9220","FDQ52","OUT045",263.26925361552
"9221","FDC14","OUT045",1666.82872917038
"9222","FDY09","OUT035",1666.82872917038
"9223","FDQ28","OUT045",1666.82872917038
"9224","FDV25","OUT046",1666.82872917038
"9225","FDJ07","OUT035",1666.82872917038
"9226","DRB25","OUT049",1666.82872917038
"9227","FDK52","OUT019",1666.82872917038
"9228","FDY52","OUT027",1666.82872917038
"9229","FDB28","OUT046",3064.09172
"9230","FDT36","OUT035",1666.82872917038
"9231","FDV25","OUT017",1666.82872917038
"9232","NCN07","OUT027",1666.82872917038
"9233","FDC57","OUT017",1666.82872917038
"9234","FDQ03","OUT018",263.26925361552
"9235","FDU23","OUT017",1666.82872917038
"9236","NCX41","OUT035",1666.82872917038
"9237","NCD06","OUT035",1666.82872917038
"9238","FDW08","OUT045",1666.82872917038
"9239","NCU29","OUT017",1666.82872917038
"9240","NCE06","OUT013",1666.82872917038
"9241","FDV52","OUT010",1666.82872917038
"9242","FDB02","OUT017",3064.09172
"9243","NCR18","OUT045",1666.82872917038
"9244","FDK16","OUT049",1666.82872917038
"9245","NCQ29","OUT010",1666.82872917038
"9246","FDZ01","OUT019",1666.82872917038
"9247","FDW27","OUT035",1666.82872917038
"9248","FDD17","OUT018",263.26925361552
"9249","FDW39","OUT013",1666.82872917038
"9250","DRH59","OUT045",1666.82872917038
"9251","FDS52","OUT013",1666.82872917038
"9252","FDU40","OUT027",3064.09172
"9253","NCF54","OUT013",1666.82872917038
"9254","FDH46","OUT045",1666.82872917038
"9255","NCP14","OUT049",1666.82872917038
"9256","FDH50","OUT049",1666.82872917038
"9257","DRF15","OUT010",1666.82872917038
"9258","FDV27","OUT027",1666.82872917038
"9259","NCJ06","OUT049",1666.82872917038
"9260","FDN02","OUT018",263.26925361552
"9261","FDQ51","OUT049",3064.09172
"9262","FDQ07","OUT017",1666.82872917038
"9263","FDS45","OUT049",263.26925361552
"9264","NCJ06","OUT045",1666.82872917038
"9265","FDD36","OUT035",1666.82872917038
"9266","FDY25","OUT045",1666.82872917038
"9267","FDU52","OUT046",1666.82872917038
"9268","DRK47","OUT017",1666.82872917038
"9269","NCL30","OUT017",3064.09172
"9270","FDN22","OUT035",1666.82872917038
"9271","NCF30","OUT027",1666.82872917038
"9272","FDK03","OUT035",1666.82872917038
"9273","FDT45","OUT017",3064.09172
"9274","NCC54","OUT027",1666.82872917038
"9275","FDP08","OUT018",1666.82872917038
"9276","FDU44","OUT046",1666.82872917038
"9277","DRG39","OUT035",1666.82872917038
"9278","FDU32","OUT049",1666.82872917038
"9279","FDY27","OUT049",263.26925361552
"9280","NCP54","OUT013",1666.82872917038
"9281","NCZ41","OUT049",1666.82872917038
"9282","DRL49","OUT013",1666.82872917038
"9283","FDI05","OUT018",263.26925361552
"9284","FDY56","OUT045",1666.82872917038
"9285","DRC13","OUT013",3064.09172
"9286","NCV29","OUT017",1666.82872917038
"9287","FDR24","OUT049",1666.82872917038
"9288","FDZ34","OUT018",1666.82872917038
"9289","FDP37","OUT035",1666.82872917038
"9290","FDX08","OUT027",1065.11726817213
"9291","FDS57","OUT045",1065.11726817213
"9292","NCG18","OUT049",1065.11726817213
"9293","FDK25","OUT018",1065.11726817213
"9294","FDH53","OUT049",1065.11726817213
"9295","DRI59","OUT018",1065.11726817213
"9296","FDA52","OUT046",1065.11726817213
"9297","FDT20","OUT010",1065.11726817213
"9298","FDE36","OUT019",509.407597934869
"9299","FDI24","OUT017",509.407597934869
"9300","FDB28","OUT018",509.407597934869
"9301","FDV11","OUT017",509.407597934869
"9302","FDP01","OUT046",509.407597934869
"9303","FDD34","OUT027",509.407597934869
"9304","FDJ50","OUT027",116.801537301587
"9305","FDZ44","OUT013",509.407597934869
"9306","DRO59","OUT035",509.407597934869
"9307","DRB48","OUT045",1666.82872917038
"9308","FDR21","OUT018",1666.82872917038
"9309","NCE42","OUT010",1666.82872917038
"9310","FDO23","OUT046",1666.82872917038
"9311","NCE30","OUT018",263.26925361552
"9312","FDQ22","OUT035",1666.82872917038
"9313","FDY01","OUT045",1666.82872917038
"9314","FDS08","OUT017",263.26925361552
"9315","FDG28","OUT018",3064.09172
"9316","FDQ51","OUT018",1666.82872917038
"9317","FDB05","OUT017",509.407597934869
"9318","FDO56","OUT049",509.407597934869
"9319","FDE02","OUT018",509.407597934869
"9320","FDN45","OUT017",509.407597934869
"9321","FDS09","OUT013",116.801537301587
"9322","NCA54","OUT018",509.407597934869
"9323","FDP09","OUT010",509.407597934869
"9324","FDC53","OUT045",116.801537301587
"9325","NCM55","OUT017",509.407597934869
"9326","FDL09","OUT018",509.407597934869
"9327","FDA11","OUT019",1666.82872917038
"9328","FDA50","OUT045",1666.82872917038
"9329","FDC23","OUT017",3064.09172
"9330","FDE22","OUT049",1666.82872917038
"9331","FDD23","OUT046",1666.82872917038
"9332","NCA29","OUT049",1666.82872917038
"9333","FDK38","OUT046",263.26925361552
"9334","DRC13","OUT046",1666.82872917038
"9335","NCP43","OUT049",1065.11726817213
"9336","FDX28","OUT049",116.801537301587
"9337","FDF08","OUT049",1065.11726817213
"9338","FDZ33","OUT046",116.801537301587
"9339","FDD10","OUT049",1065.11726817213
"9340","FDO58","OUT017",1065.11726817213
"9341","FDI50","OUT017",1065.11726817213
"9342","FDO58","OUT045",1065.11726817213
"9343","FDX08","OUT013",1065.11726817213
"9344","NCK17","OUT010",1065.11726817213
"9345","FDF39","OUT035",1065.11726817213
"9346","FDU45","OUT010",1065.11726817213
"9347","NCJ18","OUT018",1065.11726817213
"9348","DRC27","OUT019",1065.11726817213
"9349","DRC25","OUT035",1065.11726817213
"9350","FDU59","OUT035",1065.11726817213
"9351","FDU28","OUT035",1065.11726817213
"9352","NCP30","OUT046",1065.11726817213
"9353","FDB39","OUT018",1065.11726817213
"9354","FDE41","OUT013",1065.11726817213
"9355","DRH11","OUT010",1065.11726817213
"9356","FDA58","OUT045",116.801537301587
"9357","FDU50","OUT046",1065.11726817213
"9358","FDM34","OUT013",1065.11726817213
"9359","FDM44","OUT027",1065.11726817213
"9360","FDR39","OUT045",1065.11726817213
"9361","FDM25","OUT045",1065.11726817213
"9362","FDQ49","OUT049",1065.11726817213
"9363","DRH25","OUT018",1065.11726817213
"9364","FDM09","OUT027",1065.11726817213
"9365","FDL44","OUT019",1065.11726817213
"9366","NCR42","OUT018",1065.11726817213
"9367","DRL59","OUT046",116.801537301587
"9368","FDX43","OUT013",1065.11726817213
"9369","DRK47","OUT010",1065.11726817213
"9370","FDU48","OUT018",1065.11726817213
"9371","FDY12","OUT045",509.407597934869
"9372","NCN43","OUT018",509.407597934869
"9373","NCM55","OUT018",509.407597934869
"9374","FDQ21","OUT027",509.407597934869
"9375","FDX13","OUT035",116.801537301587
"9376","NCK30","OUT027",509.407597934869
"9377","FDG20","OUT049",509.407597934869
"9378","DRG27","OUT017",509.407597934869
"9379","FDY14","OUT018",509.407597934869
"9380","FDP59","OUT035",263.26925361552
"9381","FDU60","OUT017",1666.82872917038
"9382","NCC18","OUT019",1666.82872917038
"9383","DRJ39","OUT017",263.26925361552
"9384","FDS07","OUT049",3064.09172
"9385","FDM08","OUT027",1666.82872917038
"9386","FDP51","OUT045",1666.82872917038
"9387","FDU16","OUT035",1666.82872917038
"9388","FDH12","OUT013",1666.82872917038
"9389","DRE48","OUT010",1666.82872917038
"9390","NCL42","OUT027",1065.11726817213
"9391","FDR21","OUT045",1065.11726817213
"9392","NCW29","OUT035",1065.11726817213
"9393","FDO11","OUT013",1065.11726817213
"9394","NCM31","OUT049",1065.11726817213
"9395","FDV35","OUT019",1065.11726817213
"9396","FDF58","OUT017",116.801537301587
"9397","NCE43","OUT049",116.801537301587
"9398","FDA02","OUT035",1065.11726817213
"9399","DRL37","OUT010",1065.11726817213
"9400","FDR24","OUT018",1065.11726817213
"9401","FDW59","OUT049",1065.11726817213
"9402","FDS22","OUT049",1065.11726817213
"9403","FDW24","OUT017",1065.11726817213
"9404","FDU24","OUT035",1065.11726817213
"9405","FDA21","OUT027",116.801537301587
"9406","FDH58","OUT027",1065.11726817213
"9407","FDW36","OUT018",1065.11726817213
"9408","FDI45","OUT027",116.801537301587
"9409","FDU01","OUT018",1065.11726817213
"9410","FDF35","OUT027",1666.82872917038
"9411","FDU43","OUT019",1666.82872917038
"9412","FDE24","OUT019",1666.82872917038
"9413","FDK50","OUT049",1666.82872917038
"9414","FDG31","OUT045",1666.82872917038
"9415","FDC60","OUT045",1666.82872917038
"9416","FDL36","OUT013",263.26925361552
"9417","FDP21","OUT013",1666.82872917038
"9418","FDW16","OUT045",3064.09172
"9419","FDX02","OUT017",1065.11726817213
"9420","FDQ58","OUT027",1065.11726817213
"9421","FDT51","OUT046",1065.11726817213
"9422","FDD59","OUT049",1065.11726817213
"9423","NCM42","OUT018",1065.11726817213
"9424","FDA57","OUT018",116.801537301587
"9425","FDZ48","OUT035",116.801537301587
"9426","FDE46","OUT045",1065.11726817213
"9427","NCZ30","OUT019",1065.11726817213
"9428","FDB56","OUT017",1065.11726817213
"9429","FDA25","OUT027",1666.82872917038
"9430","FDD20","OUT013",1666.82872917038
"9431","FDL25","OUT013",1666.82872917038
"9432","NCO18","OUT049",3064.09172
"9433","FDJ45","OUT017",1666.82872917038
"9434","FDR12","OUT035",1666.82872917038
"9435","NCF19","OUT010",1666.82872917038
"9436","FDK25","OUT046",263.26925361552
"9437","NCR17","OUT046",1666.82872917038
"9438","FDC52","OUT046",2388.12603163539
"9439","NCA54","OUT017",2388.12603163539
"9440","FDR45","OUT010",263.26925361552
"9441","NCM19","OUT049",2388.12603163539
"9442","FDF39","OUT027",3064.09172
"9443","FDX23","OUT049",2388.12603163539
"9444","FDD58","OUT027",2388.12603163539
"9445","FDX28","OUT013",2388.12603163539
"9446","NCD31","OUT013",2388.12603163539
"9447","FDU57","OUT018",1666.82872917038
"9448","FDI27","OUT046",1666.82872917038
"9449","NCM42","OUT046",1666.82872917038
"9450","FDD32","OUT027",1666.82872917038
"9451","FDI34","OUT013",263.26925361552
"9452","NCM29","OUT049",1666.82872917038
"9453","FDG46","OUT018",3064.09172
"9454","DRC01","OUT010",1666.82872917038
"9455","FDB15","OUT027",1666.82872917038
"9456","NCA17","OUT027",1065.11726817213
"9457","FDF10","OUT046",1065.11726817213
"9458","FDR26","OUT027",1065.11726817213
"9459","FDI02","OUT049",116.801537301587
"9460","NCM54","OUT010",116.801537301587
"9461","FDF14","OUT013",1065.11726817213
"9462","FDJ33","OUT010",1065.11726817213
"9463","FDM20","OUT035",1065.11726817213
"9464","FDC03","OUT027",509.407597934869
"9465","NCX05","OUT046",509.407597934869
"9466","NCM41","OUT027",509.407597934869
"9467","NCU29","OUT010",509.407597934869
"9468","FDQ59","OUT017",509.407597934869
"9469","FDH46","OUT010",509.407597934869
"9470","FDH09","OUT013",116.801537301587
"9471","NCD06","OUT045",509.407597934869
"9472","FDC15","OUT035",509.407597934869
"9473","DRD37","OUT027",116.801537301587
"9474","FDT28","OUT027",1666.82872917038
"9475","FDR28","OUT027",1666.82872917038
"9476","FDT38","OUT017",1666.82872917038
"9477","FDV34","OUT027",1666.82872917038
"9478","FDY52","OUT035",1666.82872917038
"9479","FDB34","OUT013",1666.82872917038
"9480","DRL23","OUT018",1666.82872917038
"9481","DRB24","OUT046",3064.09172
"9482","FDJ50","OUT046",263.26925361552
"9483","FDQ49","OUT035",509.407597934869
"9484","FDP20","OUT035",509.407597934869
"9485","FDV19","OUT027",509.407597934869
"9486","NCR54","OUT045",509.407597934869
"9487","FDO09","OUT010",509.407597934869
"9488","FDS57","OUT018",116.801537301587
"9489","FDN10","OUT049",509.407597934869
"9490","FDV23","OUT049",509.407597934869
"9491","FDY28","OUT049",509.407597934869
"9492","DRG51","OUT013",2388.12603163539
"9493","FDD45","OUT019",2388.12603163539
"9494","NCL18","OUT027",2388.12603163539
"9495","NCM29","OUT013",2388.12603163539
"9496","FDF17","OUT027",2388.12603163539
"9497","FDE22","OUT017",2388.12603163539
"9498","FDQ22","OUT017",2388.12603163539
"9499","FDS01","OUT013",3064.09172
"9500","FDW35","OUT027",509.407597934869
"9501","FDJ33","OUT046",509.407597934869
"9502","NCF54","OUT035",116.801537301587
"9503","FDE09","OUT013",509.407597934869
"9504","NCE06","OUT045",509.407597934869
"9505","DRH49","OUT049",509.407597934869
"9506","FDY43","OUT045",509.407597934869
"9507","NCT05","OUT017",509.407597934869
"9508","FDZ34","OUT045",509.407597934869
"9509","FDL38","OUT017",1666.82872917038
"9510","FDZ31","OUT017",1666.82872917038
"9511","FDR14","OUT035",1666.82872917038
"9512","NCN54","OUT049",1666.82872917038
"9513","NCC42","OUT027",1666.82872917038
"9514","FDK08","OUT017",3064.09172
"9515","FDP59","OUT013",1666.82872917038
"9516","FDV22","OUT035",1666.82872917038
"9517","FDD33","OUT035",263.26925361552
"9518","DRE60","OUT027",1065.11726817213
"9519","FDK52","OUT046",1065.11726817213
"9520","FDA02","OUT017",1065.11726817213
"9521","FDM56","OUT049",1065.11726817213
"9522","FDE57","OUT035",116.801537301587
"9523","FDM32","OUT045",1065.11726817213
"9524","NCQ30","OUT027",116.801537301587
"9525","FDQ27","OUT027",1065.11726817213
"9526","FDT60","OUT027",1065.11726817213
"9527","FDU43","OUT049",1065.11726817213
"9528","NCO55","OUT035",1666.82872917038
"9529","FDG02","OUT045",3064.09172
"9530","FDJ28","OUT013",1666.82872917038
"9531","FDP40","OUT045",263.26925361552
"9532","FDJ38","OUT045",1666.82872917038
"9533","NCC54","OUT017",1666.82872917038
"9534","NCZ41","OUT046",1666.82872917038
"9535","FDK38","OUT019",1666.82872917038
"9536","FDU52","OUT013",1666.82872917038
"9537","FDC40","OUT046",509.407597934869
"9538","NCR30","OUT017",509.407597934869
"9539","NCN18","OUT017",509.407597934869
"9540","FDB50","OUT035",116.801537301587
"9541","FDG04","OUT013",509.407597934869
"9542","FDR26","OUT035",116.801537301587
"9543","NCT17","OUT018",509.407597934869
"9544","FDX35","OUT027",509.407597934869
"9545","FDS12","OUT046",509.407597934869
"9546","NCZ29","OUT027",509.407597934869
"9547","FDB38","OUT010",3064.09172
"9548","FDP12","OUT013",1666.82872917038
"9549","FDP22","OUT046",1666.82872917038
"9550","FDS26","OUT018",1666.82872917038
"9551","FDR52","OUT046",1666.82872917038
"9552","DRJ13","OUT046",1666.82872917038
"9553","FDU48","OUT027",263.26925361552
"9554","FDE29","OUT035",1666.82872917038
"9555","NCT29","OUT049",1666.82872917038
"9556","DRK37","OUT018",509.407597934869
"9557","FDK55","OUT046",509.407597934869
"9558","FDR07","OUT046",116.801537301587
"9559","FDO21","OUT027",509.407597934869
"9560","FDK46","OUT049",509.407597934869
"9561","FDB12","OUT045",509.407597934869
"9562","FDT31","OUT027",509.407597934869
"9563","FDJ33","OUT045",509.407597934869
"9564","FDC26","OUT027",509.407597934869
"9565","NCQ02","OUT045",509.407597934869
"9566","FDP08","OUT010",509.407597934869
"9567","FDB11","OUT027",509.407597934869
"9568","FDV55","OUT013",509.407597934869
"9569","FDW20","OUT049",509.407597934869
"9570","NCJ18","OUT019",116.801537301587
"9571","FDC41","OUT018",509.407597934869
"9572","FDE14","OUT027",509.407597934869
"9573","FDG35","OUT013",509.407597934869
"9574","FDF45","OUT035",1666.82872917038
"9575","FDS19","OUT027",1666.82872917038
"9576","FDS58","OUT019",1666.82872917038
"9577","FDA26","OUT017",1666.82872917038
"9578","FDM32","OUT049",1666.82872917038
"9579","FDL45","OUT046",1666.82872917038
"9580","FDZ55","OUT049",3064.09172
"9581","FDY37","OUT049",1666.82872917038
"9582","FDO46","OUT046",1666.82872917038
"9583","FDQ60","OUT046",263.26925361552
"9584","FDA19","OUT018",1666.82872917038
"9585","FDL15","OUT046",1666.82872917038
"9586","FDM10","OUT018",1666.82872917038
"9587","NCL05","OUT017",3064.09172
"9588","DRK49","OUT010",1666.82872917038
"9589","NCE18","OUT027",1666.82872917038
"9590","FDG40","OUT049",1666.82872917038
"9591","DRI59","OUT045",1666.82872917038
"9592","FDK28","OUT035",1666.82872917038
"9593","NCD06","OUT019",3064.09172
"9594","FDO11","OUT019",1666.82872917038
"9595","FDK27","OUT046",1666.82872917038
"9596","FDT43","OUT027",1666.82872917038
"9597","FDD38","OUT018",1666.82872917038
"9598","FDA16","OUT049",1666.82872917038
"9599","FDL14","OUT027",263.26925361552
"9600","NCM17","OUT049",1065.11726817213
"9601","FDD20","OUT045",1065.11726817213
"9602","FDA40","OUT045",1065.11726817213
"9603","FDL43","OUT045",1065.11726817213
